site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem,FW_tot,DW_tot,wood_por,resp_dry_wt,deltaCO2,CO2.p,adj_r_CO2,deltaCH4,CH4.p,adj_r_CH4,mean_Tcham,mean_Pressure,mean_ib,CO2_resp_rate,CH4_resp_rate,FMC
STCK,354,NA,PIRA,R,TE,1,2018-06-05,2018-12-12,0,0,1,1,0,NA,NA,NA,NA,NA,NA,5,0.405,NA,NA,NA,NA,NA,NA,NA,192.8,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.R,NA,194.1968,192.8,1.3967999999999847,0.007192703484300384,99.28072965157,NA,192.8,1,192.8,0.25706496964024356,1.882290597692588e-251,0.9988786356378521,-2.4316975064198568e-5,1.637801368957996e-11,0.23148251272100018,33.16684210526316,958,36.974,0.010915598399669402,-3.7632857383696177e-7,NA
STCK,369,NA,PIRA,S,TI,1,2018-06-05,2018-12-12,0,0,0,1,0,NA,NA,NA,NA,NA,NA,5,0.405,NA,NA,NA,NA,NA,NA,NA,162.57,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.S,NA,164.077,162.57,1.507000000000005,0.009184712055924993,99.0815287944075,NA,162.57,1,162.57,0.1710285232918133,1.4588825734115805e-226,0.9977905085499382,1.2278068975449526e-5,1.9048436301678115e-4,0.07385596143178386,33.07473684210527,958,36.974,0.008615300409331865,2.2541610634981569e-7,NA
STCK,370,NA,PIRA,S,TE,1,2018-06-05,2018-12-12,0,0,0,1,0,NA,NA,NA,NA,NA,NA,5,0.405,NA,NA,NA,NA,NA,NA,NA,167.42,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.S,NA,168.9802,167.42,1.560200000000009,0.00923303440284725,99.0766965597153,NA,167.42,1,167.42,0.28687631146950865,6.461503588483159e-259,0.9990850197245851,7.647802817602084e-7,0.7998687541311674,-0.005533548292767865,31.992105263157892,958,35.25762004696271,0.014082111152604975,1.368241494569944e-8,NA
STCK,385,NA,PIRA,T,TI,1,2018-06-05,2018-12-12,0,0,0,1,0,NA,NA,NA,NA,NA,NA,5,0.405,NA,NA,NA,NA,NA,NA,NA,163.47,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.T,NA,165.0767,163.47,1.6066999999999894,0.009733051363396467,99.0266948636604,NA,163.47,1,163.47,0.1937095207238344,8.029710838426712e-209,0.9964170749908776,-8.282093743219694e-7,0.785549466297577,-0.005475280089227708,32.96421052631579,958,36.974,0.009707602133630462,-1.5127046403022527e-8,NA
STCK,386,NA,PIRA,T,TE,1,2018-06-05,2018-12-12,0,0,0,1,0,NA,NA,NA,NA,NA,NA,5,0.405,NA,NA,NA,NA,NA,NA,NA,166.83,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.T,NA,168.268,166.83,1.4379999999999882,0.008545891078517533,99.1454108921482,NA,166.83,1,166.83,0.21158327285381692,8.535951299009032e-223,0.9975516452561655,-3.1923320613453905e-6,0.4040682896727795,-0.001769641923128562,32.93105263157895,958,35.25762004696271,0.010390902987324582,-5.713904986951471e-8,NA
PNW,1212,NA,PIRA,NA,NA,1,2019-06-21,2019-12-05,0,0,1,NA,0,NA,0,NA,NA,0,198.16,5,0.405,198.16,NA,NA,NA,NA,NA,NA,191.92,NA,NA,NA,NA,NA,0,DRY,6,167,NA,NA,192.26,191.92,0.3400000000000034,0.0017684385727660637,99.8231561427234,NA,191.92,1,191.92,0.006140488876089399,6.945625910166319e-29,0.519121666860988,2.778901768784795e-6,0.12189385764484119,0.008266498569014069,34.17947368421053,971,37.37935363981255,2.646151944172593e-4,4.364535394102052e-8,3.2513547311379796
PNW,1228,NA,PIRA,NA,NA,1,2019-06-21,2019-12-05,0,0,1,NA,0,NA,1,NA,NA,1,233.7,5,0.405,233.7,NA,NA,NA,NA,NA,NA,224.46,NA,NA,NA,NA,NA,0,DRY,6,167,NA,NA,232.29,224.46,7.829999999999984,0.033707865168539256,96.6292134831461,NA,224.46,1,224.46,0.0013135680514556743,0.002928544003055729,0.04555980103775936,-9.514363885083667e-7,0.5020168186342437,-0.0032303409170635344,31.434269005847955,971.064270267246,45.98475798607661,4.8839495627035125e-5,-1.2892921725370119e-8,4.116546377973795
PNW,1236,NA,PIRA,NA,NA,1,2019-06-21,2019-12-05,0,0,0,NA,0,NA,1,NA,NA,1,225.57,5,0.405,225.57,NA,NA,NA,NA,NA,NA,217.87,NA,NA,NA,NA,NA,0,DRY,6,167,NA,NA,226.64,217.87,8.769999999999982,0.03869572890928337,96.1304271090717,NA,217.87,1,217.87,0.001757885376917373,4.915662760558802e-5,0.08780708162316964,-2.2278469772231882e-6,0.12561983298255538,0.00798983071656345,36.78771929824561,971.064270267246,45.98475798607661,6.617343946488423e-5,-3.056550022359035e-8,3.534217652728686
DRO,3,NA,PIRA,A,TI,2,2018-06-11,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.24,5,0.401,411.24,NA,NA,NA,NA,NA,NA,145.32,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.A,NA,166.8253,145.32,21.505300000000005,0.12890910431451347,87.1090895685487,NA,145.32,1,145.32,0.36650534235726134,6.172132089016477e-224,0.9976265846688759,4.1142558859534335e-6,0.022491117763993384,0.024694259508908467,20.907602339181288,1007.426326601258,21.5476556452484,0.022636235339165593,9.261219669124727e-8,182.98926507018996
DRO,4,NA,PIRA,A,TE,2,2018-06-11,2019-06-17,0,0,1,NA,1,NA,NA,NA,NA,NA,407.97,5,0.398,407.97,NA,NA,NA,NA,NA,NA,158.18,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.A,NA,165.9072,158.18,7.727199999999982,0.04657543494194334,95.3424565058057,NA,158.18,1,158.18,0.0717152309981521,8.103749259571785e-204,0.9958936575736617,1.405980752156002e-7,0.9396298892247945,-0.005882918730874653,21.09842105263158,1006.7553522422654,21.6822292984564,0.0040663181817893685,2.9055096845522864e-9,157.91503350613226
DRO,19,NA,PIRA,B,TI,2,2018-06-11,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.07,5,0.42,464.07,NA,NA,NA,NA,NA,NA,217.73,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.B,NA,232.03,217.73,14.300000000000011,0.06162996164289106,93.8370038357109,NA,217.73,1,217.73,0.12317852929176532,9.322535974306564e-249,0.9987931918931416,1.133566131472243e-6,0.49419420300996253,-0.0031308487851020583,21.433684210526316,1006.7553522422654,21.6822292984564,0.005045787395395633,1.6923640454735786e-8,113.14012768107288
DRO,20,NA,PIRA,B,TE,2,2018-06-11,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.53,5,0.402,431.53,NA,NA,NA,NA,NA,NA,150.83,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.B,NA,167.357,150.83,16.526999999999987,0.09875296521806669,90.1247034781933,NA,150.83,1,150.83,0.08124318981448189,8.610943865955457e-215,0.9969549646029013,-1.680946552406382e-8,0.9924620359874314,-0.005916626917936707,21.24672514619883,1006.7553522422654,21.6822292984564,0.004824705324217568,-3.638234827768335e-10,186.10356029967508
DRO,35,NA,PIRA,C,TI,2,2018-06-11,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.71,5,0.402,344.71,NA,NA,NA,NA,NA,NA,147.4,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.C,NA,161.9444,147.4,14.544399999999996,0.08981107096015667,91.0188929039843,NA,147.4,1,147.4,0.4285069738642084,1.103523779351798e-246,0.9987230511053582,-2.1643266853630225e-7,0.891275480763506,-0.00580562438684229,21.07970760233918,1006.7553522422654,21.6822292984564,0.02605424082444312,-4.796189547592308e-9,133.86024423337855
DRO,36,NA,PIRA,C,TE,2,2018-06-11,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.13,5,0.399,262.13,NA,NA,NA,NA,NA,NA,105.05,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.C,NA,168.943,105.05,63.893000000000015,0.3781926448565493,62.1807355143451,NA,105.05,1,105.05,0.36989096335229305,3.5550596763028776e-287,0.9995763753938267,8.985984112135991e-7,0.5046822005390165,-0.0032636439810618256,20.874152046783628,1007.1712778683076,21.598809373076,0.031611270789309386,2.798896734584745e-8,149.52879581151834
DRO,51,NA,PIRA,D,TI,2,2018-06-11,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.3,5,0.4,194.3,NA,NA,NA,NA,NA,NA,83.69,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.D,NA,166.3541,83.69,82.66409999999999,0.49691651723642516,50.3083482763575,NA,83.69,1,83.69,0.616514625003001,1.7650515775330147e-257,0.9990484957379215,-1.758629130965361e-6,0.2657527719375824,0.00144956151591491,21.385847953216373,1006.7553522422654,21.6822292984564,0.06597992103638622,-6.85955063406249e-8,132.16632811566498
DRO,52,NA,PIRA,D,TE,2,2018-06-11,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.17,5,0.414,429.17,NA,NA,NA,NA,NA,NA,160.09,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.D,NA,168.5571,160.09,8.467099999999988,0.05023282911250839,94.9767170887492,NA,160.09,1,160.09,0.08619926128590873,4.1752507541192706e-224,0.9976375378239751,1.742383660928426e-6,0.3180251093051926,1.746021463810976e-5,21.223157894736843,1006.7553522422654,21.6822292984564,0.004811611438434934,3.5447351344735503e-8,168.0804547442064
DRO,67,NA,PIRA,E,TI,2,2018-06-11,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.55,5,0.424,432.55,NA,NA,NA,NA,NA,NA,157.45,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.E,NA,165.1497,157.45,7.699700000000007,0.04662254911755823,95.3377450882442,NA,157.45,1,157.45,0.04969360573115413,5.158461402444975e-185,0.9931454528504433,-2.3094103247158577e-6,0.17803042589003068,0.00485389803380798,21.449005847953217,1006.7553522422654,21.6822292984564,0.002812514421772175,-4.763743251735017e-8,174.7221340107971
DRO,68,NA,PIRA,E,TE,2,2018-06-11,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.03,5,0.415,425.03,NA,NA,NA,NA,NA,NA,164.55,NA,NA,NA,NA,NA,0,WET,12,371,DRO.PIRA.E,NA,169.6044,164.55,5.054399999999987,0.029801113650353334,97.0198886349647,NA,164.55,1,164.55,0.06454778457772369,1.4560433732302457e-171,0.9901110454224492,-2.5325605395168517e-6,0.10542783212249322,0.009611250610593203,21.522514619883044,1006.7553522422654,21.6822292984564,0.0035011055098956778,-5.0065284582750015e-8,158.29838954725005
MLRF,83,NA,PIRA,K,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.14,5,0.405,471.14,NA,NA,NA,NA,NA,NA,159.4,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.K,NA,170.7332,159.4,11.333200000000005,0.06637959108128944,93.362040891871,NA,159.4,1,159.4,0.10314624499003977,5.802592356808923e-212,0.9967109843183573,3.5666546667608285e-6,0.014924853814167761,0.028840832405801153,18.12982456140351,906.3333333333331,16.661,0.005270595660337469,6.642328270461016e-8,195.57089084065245
MLRF,84,NA,PIRA,K,TE,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.86,5,0.41,499.86,NA,NA,NA,NA,NA,NA,187.96,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.K,NA,192.944,187.96,4.9839999999999804,0.025831329297619936,97.416867070238,NA,187.96,1,187.96,0.10283348213214337,5.2429080822557346e-241,0.9985094246681182,1.6791129670948631e-06,0.3531001414151719,-7.826410013684892e-4,17.742573099415203,906,16.7185,0.004455968678066671,2.6517983635195213e-8,165.93956160885293
MLRF,99,NA,PIRA,L,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.14,5,0.411,473.14,NA,NA,NA,NA,NA,NA,163,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.L,NA,170.9579,163,7.957899999999995,0.04654888718216588,95.3451112817834,NA,163,1,163,0.08537075167398533,8.997444705271291e-160,0.9863642628560144,5.071044231646361e-6,0.008577302287901422,0.03449249305970836,17.688713450292397,906.3333333333331,16.661,0.00426723664001821,9.238213952711631e-8,190.26993865030676
MLRF,100,NA,PIRA,L,TE,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.41,5,0.417,464.41,NA,NA,NA,NA,NA,NA,162.58,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.L,NA,174.0541,162.58,11.474099999999993,0.06592260682167207,93.4077393178328,NA,162.58,1,162.58,0.12086649674802538,3.5309530036875332e-183,0.9927939337562011,2.3453044375650033e-6,0.3574239643937007,-8.738765457396713e-4,18.830000000000002,906.3333333333331,16.661,0.006026080829736961,4.261683949555763e-8,185.65014146881535
MLRF,115,NA,PIRA,M,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.31,5,0.413,484.31,NA,NA,NA,NA,NA,NA,185.58,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.M,NA,193.6587,185.58,8.078699999999998,0.041716173866704655,95.8283826133295,NA,185.58,1,185.58,0.10161783233734112,4.054452578970117e-180,0.992167324205109,4.7683824129408425e-5,2.416185842749012e-53,0.7525358315053159,19.088830409356724,906.3333333333331,16.661,0.004438153114665985,7.590256065612607e-7,160.97100980709126
MLRF,116,NA,PIRA,M,TE,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.71,5,0.411,500.71,NA,NA,NA,NA,NA,NA,226.04,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.M,NA,234.06,226.04,8.02000000000001,0.03426471844826117,96.5735281551739,NA,226.04,1,226.04,0.09653077951376327,1.2966010077956938e-214,0.9969401796790173,8.208006335950251e-6,6.989208606939659e-7,0.13081201680084142,17.778654970760236,906.3333333333331,16.661,0.003478335400650551,1.077944303869978e-7,121.51389134666431
MLRF,131,NA,PIRA,N,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.76,5,0.404,438.76,NA,NA,NA,NA,NA,NA,159.29,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.N,NA,165.9077,159.29,6.6177000000000135,0.03988784125149112,96.0112158748509,NA,159.29,1,159.29,0.07511062831497338,1.1111561721341598e-213,0.9968613941831214,-1.2423236614088326e-6,0.4829153186786198,-0.0029826776325252435,17.634444444444444,906.3333333333331,16.661,0.0038479956806240162,-2.319641837772323e-8,175.44729738213326
MLRF,132,NA,PIRA,N,TE,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.26,5,0.423,462.26,NA,NA,NA,NA,NA,NA,179.94,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.N,NA,187.5397,179.94,7.599700000000013,0.04052315323102262,95.9476846768977,NA,179.94,1,179.94,0.07770381932944508,1.3215353538866857e-175,0.9911423694875936,-4.612273501814008e-6,0.007671303713287559,0.03563696353138568,18.519298245614035,906.3333333333331,16.661,0.0034998089055579846,-7.571292314030752e-8,156.8967433588974
MLRF,147,NA,PIRA,O,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.3,5,0.42,443.3,NA,NA,NA,NA,NA,NA,152.27,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.O,NA,165.6925,152.27,13.422499999999985,0.08100849465123638,91.8991505348764,NA,152.27,1,152.27,0.10802981280149783,7.297828056998201e-173,0.99045519912395,-4.3576211390295763e-7,0.8458976462966747,-0.0056916814845366925,18.540350877192985,906.3333333333331,16.661,0.005752970057451329,-8.457674258196423e-9,191.12760228541404
MLRF,148,NA,PIRA,O,TE,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.47,5,0.397,489.47,NA,NA,NA,NA,NA,NA,215.9,NA,NA,NA,NA,NA,0,WET,12,381,MLRF.PIRA.O,NA,229.67,215.9,13.769999999999982,0.059955588452997706,94.0044411547002,NA,215.9,1,215.9,0.1521133302133582,1.3412364018310534e-209,0.9964921554470028,-3.1171238630080303e-6,0.10091604441604912,0.01001997226629292,18.796666666666667,906.3333333333331,16.661,0.005734803288954166,-4.283100909597746e-8,126.7114404817045
PNW,163,NA,PIRA,U,TI,2,2018-06-05,2019-06-21,0,1,NA,NA,NA,NA,NA,NA,NA,NA,186,5,0.377,186,NA,NA,NA,NA,NA,NA,169.54,NA,NA,NA,NA,NA,1,WET,12,381,PNW.PIRA.U,NA,184.4752,169.54,14.935200000000009,0.08096047598810034,91.90395240119,NA,169.54,1,169.54,0.015542648138814803,1.6976710804074042e-93,0.9170487312648244,-1.0315117479175725e-7,0.9541584288112653,-0.005897432207211173,23.582573099415207,979,28.1025,7.962342436632526e-4,-1.925941138596217e-9,9.70862333372656
PNW,164,NA,PIRA,U,TE,2,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.91,5,0.395,167.91,NA,NA,NA,NA,NA,NA,152.52,NA,NA,NA,NA,NA,0,WET,12,381,PNW.PIRA.U,NA,163.5013,152.52,10.981299999999976,0.06716338035232733,93.2836619647673,NA,152.52,1,152.52,0.00696681258549952,1.0167501840891025e-33,0.5782154994483873,1.8479552163583875e-5,8.356566444763652e-23,0.43305299221229565,27.443801169590643,979,28.1025,3.9021583641243076e-4,3.772377975492069e-7,10.090479937057426
PNW,179,NA,PIRA,V,TI,2,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.82,5,0.399,177.82,NA,NA,NA,NA,NA,NA,161.53,NA,NA,NA,NA,NA,0,WET,12,381,PNW.PIRA.V,NA,166.6743,161.53,5.144299999999987,0.030864386411102295,96.9135613588898,NA,161.53,1,161.53,0.012204590683274768,1.5955529947700667e-70,0.8449444665935983,-9.46156430746871e-7,0.693054611435779,-0.004987502888611051,24.461637426900587,979,28.1025,6.5139852739126e-4,-1.8405155652886304e-8,10.084813966445855
PNW,180,NA,PIRA,V,TE,2,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.31,5,0.397,186.31,NA,NA,NA,NA,NA,NA,170.15,NA,NA,NA,NA,NA,0,WET,12,381,PNW.PIRA.V,NA,174.6373,170.15,4.487300000000005,0.025694968944206104,97.4305031055794,NA,170.15,1,170.15,0.004220294717642608,7.098363324813866e-18,0.35230895813988705,-1.1818379052963914e-5,1.0196944319882323e-10,0.21498797111868317,22.903918128654972,979,28.1025,2.1505134702872256e-4,-2.1948775549124681e-7,9.4975022039377
PNW,195,NA,PIRA,W,TI,2,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.98,5,0.416,199.98,NA,NA,NA,NA,NA,NA,182.82,NA,NA,NA,NA,NA,0,WET,12,381,PNW.PIRA.W,NA,192.3541,182.82,9.534099999999995,0.049565358887593225,95.0434641112407,NA,182.82,1,182.82,0.003134778361773078,5.110707306584674e-10,0.20018213251133776,-1.0259118727051852e-5,0.014318603268764121,0.029262131426849747,25.934152046783627,979,28.1025,1.4659588952982002e-4,-1.7485497925771683e-7,9.386281588447652
PNW,211,NA,PIRA,X,TI,2,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.18,5,0.407,170.18,NA,NA,NA,NA,NA,NA,154.43,NA,NA,NA,NA,NA,0,WET,12,381,PNW.PIRA.X,NA,162.4426,154.43,8.012599999999992,0.049325731058232215,95.0674268941768,NA,154.43,1,154.43,0.00990249262005864,3.400814982871792e-46,0.699443674445899,1.3169964240287022e-5,3.731723995617254e-12,0.2445879398104287,28.12654970760234,979,28.1025,5.452196299379799e-4,2.642801516724432e-7,10.19879557080878
PNW,212,NA,PIRA,X,TE,2,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.76,5,0.408,179.76,NA,NA,NA,NA,NA,NA,165.62,NA,NA,NA,NA,NA,0,WET,12,381,PNW.PIRA.X,NA,167.8035,165.62,2.1835000000000093,0.01301224348717404,98.6987756512826,NA,165.62,1,165.62,0.008692157342740536,5.2610768136732356e-24,0.4511782164061159,4.607197542417909e-6,0.04260877977590759,0.018326781636392897,22.412865497076023,979.6666666666669,19.874,4.550892840614338e-4,8.791416577550802e-8,8.537616229923914
PNW,227,NA,PIRA,Y,TI,2,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.65,5,0.41,178.65,NA,NA,NA,NA,NA,NA,162.54,NA,NA,NA,NA,NA,0,WET,12,381,PNW.PIRA.Y,NA,171.2733,162.54,8.733300000000014,0.05099043458612646,94.9009565413874,NA,162.54,1,162.54,0.019830662634699243,5.879359677981549e-79,0.8767534934195306,2.8092567259469875e-6,0.4637163572987705,-0.002717016523340554,26.829239766081873,979,28.1025,0.0010412281999309793,5.375923997318888e-8,9.911406423034338
PNW,228,NA,PIRA,Y,TE,2,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.75,5,0.408,246.75,NA,NA,NA,NA,NA,NA,226.01,NA,NA,NA,NA,NA,0,WET,12,381,PNW.PIRA.Y,NA,230.42,226.01,4.409999999999997,0.019138963631629185,98.0861036368371,NA,226.01,1,226.01,0.010494699402404734,1.1792999569025695e-42,0.6690908905889701,1.5335298917611334e-5,1.7407132465424987e-6,0.12170597498892588,28.113684210526316,979,28.1025,3.947586043364706e-4,2.1023588252072137e-7,9.176585106853684
MLES,243,NA,PIRA,F,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.05,5,0.414,447.05,NA,NA,NA,NA,NA,NA,186.72,NA,NA,NA,NA,NA,0,WET,12,381,MLES.PIRA.F,NA,193.5872,186.72,6.867199999999997,0.035473419730230084,96.452658026977,NA,186.72,1,186.72,0.042074834041328286,3.010348931461228e-134,0.9726656730677751,3.4320925432515425e-7,0.8523523091180429,-0.005710387633763192,15.092105263157896,912,19.3875,0.0018629210886834037,5.538396351228362e-9,139.42266495287063
MLES,244,NA,PIRA,F,TE,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.54,5,0.407,465.54,NA,NA,NA,NA,NA,NA,225.39,NA,NA,NA,NA,NA,0,WET,12,381,MLES.PIRA.F,NA,233.09,225.39,7.700000000000017,0.0330344502123644,96.6965549787636,NA,225.39,1,225.39,0.10182689850481265,4.908585908709336e-224,0.9976330096053695,-6.556027551782242e-7,0.7262794629678861,-0.005185794482308825,14.988538011695907,912,19.3875,0.0037416454079390515,-8.779987080601113e-9,106.54864900838548
MLES,259,NA,PIRA,G,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.58,5,0.394,390.58,NA,NA,NA,NA,NA,NA,132.86,NA,NA,NA,NA,NA,0,WET,12,381,MLES.PIRA.G,NA,169.5716,132.86,36.711599999999976,0.21649615855485221,78.3503841445148,NA,132.86,1,132.86,0.37439769433844555,1.4449898417575524e-279,0.9994787711082819,2.6871601027135276e-6,0.14033500307500124,0.006979459963711521,15.257368421052632,912,19.3875,0.023378141273132768,6.115378630339272e-8,193.9786241156104
MLES,260,NA,PIRA,G,TE,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.52,5,0.41,425.52,NA,NA,NA,NA,NA,NA,161.18,NA,NA,NA,NA,NA,0,WET,12,381,MLES.PIRA.G,NA,170.2767,161.18,9.096699999999998,0.0534230461360832,94.6576953863917,NA,161.18,1,161.18,0.12895710538315722,1.3086683883222933e-199,0.9953947372533476,-1.203599971200251e-6,0.5292930544531527,-0.003557389873464434,15.267368421052632,912,19.3875,0.006615840288475059,-2.2504786659866486e-8,164.00297803697728
MLES,275,NA,PIRA,H,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.21,5,0.41,375.21,NA,NA,NA,NA,NA,NA,166.15,NA,NA,NA,NA,NA,0,WET,12,381,MLES.PIRA.H,NA,171.1236,166.15,4.973600000000005,0.029064372184783423,97.0935627815217,NA,166.15,1,166.15,0.022241340149278557,3.8317744085845883e-87,0.9013789796320066,5.329061367509238e-6,0.0030294405824818323,0.04520964042284081,14.542397660818713,912,16.872500000000002,0.001109697271837262,9.690524482426786e-8,125.82606078844417
MLES,276,NA,PIRA,H,TE,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.54,5,0.398,402.54,NA,NA,NA,NA,NA,NA,160.92,NA,NA,NA,NA,NA,0,WET,12,381,MLES.PIRA.H,NA,168.5215,160.92,7.601500000000016,0.04510700415080578,95.4892995849194,NA,160.92,1,160.92,0.03249930496556052,2.99615365536107e-136,0.9741167257224193,2.855427556581718e-6,0.10979992080450951,0.009232926381488538,14.835964912280703,912,19.3875,0.0016765607192858677,5.3687027047007445e-8,150.14914243102166
MLES,291,NA,PIRA,I,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.75,5,0.412,362.75,NA,NA,NA,NA,NA,NA,164.65,NA,NA,NA,NA,NA,0,WET,12,381,MLES.PIRA.I,NA,171.2087,164.65,6.5586999999999875,0.0383082168137483,96.1691783186252,NA,164.65,1,164.65,0.0550775954592361,3.3609382574696584e-142,0.9779903161885924,5.353589171313743e-7,0.7796790563738574,-0.005450113096206577,15.360350877192984,912,19.3875,0.002764064517695012,9.791996291244247e-9,120.31582143941695
MLES,292,NA,PIRA,I,TE,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.67,5,0.404,367.67,NA,NA,NA,NA,NA,NA,161.8,NA,NA,NA,NA,NA,0,WET,12,381,MLES.PIRA.I,NA,166.7455,161.8,4.945499999999981,0.02965897130657188,97.0341028693428,NA,161.8,1,161.8,0.03381905464756294,1.0862178257744379e-127,0.9673189757324585,-1.7223942208232293e-7,0.9226472404746372,-0.0058608759156679735,14.93421052631579,912,19.3875,0.0017324600916114145,-3.215787410463548e-9,127.23733003708281
MLES,307,NA,PIRA,J,TI,2,2018-06-04,2019-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.67,5,0.409,383.67,NA,NA,NA,NA,NA,NA,155.65,NA,NA,NA,NA,NA,0,WET,12,381,MLES.PIRA.J,NA,167.5138,155.65,11.863799999999998,0.07082282176155037,92.917717823845,NA,155.65,1,155.65,0.1990407706338353,4.8035027840461815e-216,0.9970572161015299,9.774905800746383e-7,0.5831827292532163,-0.00412115231711252,15.138771929824562,912,19.3875,0.010580968999580087,1.8938648067861324e-8,146.49534211371667
